date,state,deaths,hospitalized,positive,tests,death_cum,hospitalized_cum,positive_cum,tests_cum
20200407,WA,15.0,0.0,364.0,364.0,393.0,0.0,9043.0,92434.0
20200407,WI,15.0,77.0,138.0,2076.0,92.0,745.0,2578.0,31090.0
20200407,WV,0.0,0.0,67.0,2119.0,4.0,0.0,412.0,12059.0
20200407,WY,0.0,10.0,6.0,76.0,0.0,33.0,216.0,4005.0
20200406,AK,0.0,3.0,6.0,599.0,6.0,23.0,191.0,6883.0
20200406,AL,5.0,9.0,172.0,1687.0,50.0,240.0,1968.0,14765.0
20200406,AR,0.0,7.0,45.0,1603.0,16.0,137.0,875.0,12845.0
20200406,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20200406,AZ,1.0,0.0,187.0,5124.0,65.0,0.0,2456.0,32534.0
20200406,CA,24.0,0.0,898.0,898.0,343.0,0.0,14336.0,117431.0
20200406,CO,14.0,49.0,385.0,1873.0,140.0,924.0,4950.0,25773.0
20200406,CT,17.0,0.0,1231.0,3416.0,206.0,0.0,6906.0,26686.0
20200406,DC,2.0,0.0,99.0,619.0,24.0,0.0,1097.0,7453.0
20200406,DE,0.0,0.0,0.0,0.0,14.0,0.0,673.0,6994.0
20200406,FL,18.0,110.0,1173.0,9870.0,236.0,1682.0,13324.0,123274.0
20200406,GA,18.0,49.0,667.0,3442.0,229.0,1332.0,7314.0,31274.0
20200406,GU,0.0,0.0,1.0,13.0,4.0,0.0,113.0,618.0
20200406,HI,0.0,2.0,20.0,571.0,4.0,21.0,371.0,13526.0
20200406,IA,3.0,14.0,78.0,758.0,25.0,179.0,946.0,11599.0
20200406,ID,0.0,11.0,24.0,734.0,10.0,77.0,1101.0,10995.0
20200406,IL,33.0,0.0,1006.0,3959.0,307.0,0.0,12262.0,62942.0
20200406,IN,12.0,0.0,533.0,3539.0,139.0,0.0,4944.0,26191.0
20200406,KS,3.0,15.0,98.0,861.0,25.0,198.0,845.0,9084.0
20200406,KY,5.0,0.0,38.0,2104.0,45.0,0.0,955.0,18767.0
20200406,LA,35.0,0.0,1857.0,8841.0,512.0,0.0,14867.0,69166.0
20200406,MA,29.0,96.0,1337.0,4492.0,260.0,1241.0,13837.0,76429.0
20200406,MD,24.0,123.0,436.0,1280.0,91.0,1059.0,4045.0,29617.0
20200406,ME,0.0,6.0,29.0,29.0,10.0,92.0,499.0,6587.0
20200406,MI,110.0,0.0,1283.0,4072.0,727.0,0.0,18850.0,61970.0
20200406,MN,1.0,21.0,51.0,1351.0,30.0,223.0,986.0,28128.0
20200406,MO,5.0,0.0,355.0,2586.0,39.0,0.0,2722.0,29835.0
20200406,MP,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21.0
20200406,MS,8.0,0.0,100.0,13152.0,51.0,475.0,1738.0,20370.0
20200406,MT,0.0,0.0,13.0,187.0,6.0,24.0,299.0,6790.0
20200406,NC,2.0,0.0,285.0,681.0,33.0,0.0,2870.0,40726.0
20200406,ND,0.0,1.0,18.0,426.0,3.0,32.0,225.0,7213.0
20200406,NE,0.0,0.0,46.0,866.0,8.0,0.0,409.0,6787.0
20200406,NH,0.0,6.0,48.0,338.0,9.0,92.0,669.0,8370.0
20200406,NJ,86.0,0.0,3585.0,6866.0,1003.0,0.0,41090.0,89032.0
20200406,NM,1.0,0.0,81.0,2308.0,12.0,0.0,624.0,19136.0
20200406,NV,0.0,0.0,117.0,798.0,46.0,0.0,1953.0,17629.0
20200406,NY,599.0,2111.0,8658.0,18531.0,4758.0,30203.0,130689.0,320811.0
20200406,OH,23.0,110.0,407.0,4622.0,142.0,1214.0,4450.0,48378.0
20200406,OK,5.0,10.0,75.0,96.0,51.0,340.0,1327.0,2749.0
20200406,OR,0.0,0.0,64.0,1177.0,27.0,258.0,1132.0,21801.0
20200406,PA,12.0,73.0,1470.0,6083.0,162.0,1145.0,12980.0,83854.0
20200406,PR,1.0,0.0,38.0,397.0,21.0,0.0,513.0,3945.0
20200406,RI,2.0,0.0,160.0,1300.0,27.0,0.0,1082.0,8481.0
20200406,SC,0.0,0.0,0.0,0.0,44.0,241.0,2049.0,18976.0
20200406,SD,2.0,1.0,48.0,427.0,4.0,23.0,288.0,6020.0
20200406,TN,21.0,24.0,169.0,2050.0,65.0,352.0,3802.0,47350.0
20200406,TX,13.0,0.0,464.0,14419.0,140.0,0.0,7276.0,85357.0
20200406,UT,5.0,14.0,70.0,2502.0,13.0,138.0,1675.0,33394.0
20200406,VA,3.0,66.0,241.0,850.0,54.0,497.0,2878.0,24521.0
20200406,VI,0.0,0.0,1.0,17.0,1.0,0.0,43.0,265.0
20200406,VT,1.0,0.0,31.0,51.0,23.0,45.0,543.0,6633.0
20200406,WA,13.0,0.0,347.0,3411.0,378.0,0.0,8679.0,92070.0
20200406,WI,9.0,44.0,173.0,1578.0,77.0,668.0,2440.0,29014.0
20200406,WV,1.0,0.0,21.0,1102.0,4.0,0.0,345.0,9940.0
20200406,WY,0.0,0.0,13.0,692.0,0.0,23.0,210.0,3929.0
20200405,AK,1.0,4.0,14.0,244.0,6.0,20.0,185.0,6284.0
20200405,AL,2.0,19.0,216.0,2225.0,45.0,231.0,1796.0,13078.0
20200405,AR,2.0,24.0,87.0,872.0,16.0,130.0,830.0,11242.0
20200405,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20200405,AZ,12.0,0.0,250.0,250.0,64.0,0.0,2269.0,27410.0
20200405,CA,43.0,0.0,1412.0,2833.0,319.0,0.0,13438.0,116533.0
20200405,CO,15.0,52.0,392.0,1829.0,126.0,875.0,4565.0,23900.0
20200405,CT,24.0,0.0,399.0,1241.0,189.0,0.0,5675.0,23270.0
20200405,DC,1.0,0.0,96.0,396.0,22.0,0.0,998.0,6834.0
20200405,DE,0.0,0.0,80.0,527.0,14.0,0.0,673.0,6994.0
20200405,FL,27.0,110.0,1040.0,11337.0,218.0,1572.0,12151.0,113404.0
20200405,GA,10.0,44.0,487.0,1538.0,211.0,1283.0,6647.0,27832.0
20200405,GU,0.0,0.0,19.0,40.0,4.0,0.0,112.0,605.0
20200405,HI,1.0,1.0,32.0,677.0,4.0,19.0,351.0,12955.0
20200405,IA,8.0,12.0,82.0,601.0,22.0,165.0,868.0,10841.0
20200405,ID,0.0,4.0,64.0,1391.0,10.0,66.0,1077.0,10261.0
20200405,IL,31.0,0.0,899.0,5402.0,274.0,0.0,11256.0,58983.0
20200405,IN,11.0,0.0,458.0,2852.0,127.0,0.0,4411.0,22652.0
20200405,KS,1.0,11.0,49.0,645.0,22.0,183.0,747.0,8223.0
20200405,KY,3.0,0.0,86.0,1091.0,40.0,0.0,917.0,16663.0
20200405,LA,68.0,0.0,514.0,1827.0,477.0,0.0,13010.0,60325.0
20200405,MA,15.0,77.0,764.0,3137.0,231.0,1145.0,12500.0,71937.0
20200405,MD,14.0,115.0,484.0,2727.0,67.0,936.0,3609.0,28337.0
20200405,ME,0.0,3.0,14.0,14.0,10.0,86.0,470.0,6558.0
20200405,MI,77.0,0.0,1172.0,4098.0,617.0,0.0,17567.0,57898.0
20200405,MN,5.0,22.0,70.0,1354.0,29.0,202.0,935.0,26777.0
20200405,MO,10.0,0.0,76.0,2344.0,34.0,0.0,2367.0,27249.0
20200405,MP,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21.0
20200405,MS,8.0,39.0,183.0,630.0,43.0,475.0,1638.0,7218.0
20200405,MT,1.0,0.0,21.0,426.0,6.0,24.0,286.0,6603.0
20200405,NC,7.0,0.0,183.0,1272.0,31.0,0.0,2585.0,40045.0
20200405,ND,0.0,1.0,21.0,580.0,3.0,31.0,207.0,6787.0
20200405,NE,2.0,0.0,42.0,542.0,8.0,0.0,363.0,5921.0
20200405,NH,2.0,6.0,81.0,527.0,9.0,86.0,621.0,8032.0
20200405,NJ,71.0,0.0,3381.0,6810.0,917.0,0.0,37505.0,82166.0
20200405,NM,1.0,0.0,48.0,1196.0,11.0,0.0,543.0,16828.0
20200405,NV,0.0,0.0,94.0,668.0,46.0,0.0,1836.0,16831.0
20200405,NY,594.0,1709.0,8327.0,18659.0,4159.0,28092.0,122031.0,302280.0
20200405,OH,17.0,98.0,304.0,1885.0,119.0,1104.0,4043.0,43756.0
20200405,OK,4.0,14.0,93.0,132.0,46.0,330.0,1252.0,2653.0
20200405,OR,1.0,19.0,69.0,3090.0,27.0,258.0,1068.0,20624.0
20200405,PA,14.0,68.0,1493.0,7741.0,150.0,1072.0,11510.0,77771.0
20200405,PR,2.0,0.0,23.0,491.0,20.0,0.0,475.0,3548.0
20200405,RI,8.0,0.0,116.0,791.0,25.0,0.0,922.0,7181.0
20200405,SC,4.0,0.0,132.0,662.0,44.0,241.0,2049.0,18976.0
20200405,SD,0.0,3.0,28.0,369.0,2.0,22.0,240.0,5593.0
20200405,TN,1.0,17.0,312.0,3909.0,44.0,328.0,3633.0,45300.0
20200405,TX,22.0,0.0,702.0,7187.0,127.0,0.0,6812.0,70938.0
20200405,UT,0.0,7.0,177.0,2849.0,8.0,124.0,1605.0,30892.0
20200405,VA,-1.0,41.0,230.0,2119.0,51.0,431.0,2637.0,23671.0
20200405,VI,1.0,0.0,2.0,24.0,1.0,0.0,42.0,248.0
20200405,VT,2.0,0.0,51.0,738.0,22.0,45.0,512.0,6582.0
20200405,WA,20.0,0.0,398.0,5092.0,365.0,0.0,8332.0,88659.0
20200405,WI,12.0,36.0,155.0,1465.0,68.0,624.0,2267.0,27436.0
20200405,WV,1.0,0.0,42.0,1152.0,3.0,0.0,324.0,8838.0
20200405,WY,0.0,0.0,10.0,105.0,0.0,23.0,197.0,3237.0
20200404,AK,2.0,1.0,14.0,24.0,5.0,16.0,171.0,6040.0
20200404,AL,8.0,212.0,148.0,1234.0,43.0,212.0,1580.0,10853.0
20200404,AR,2.0,1.0,39.0,671.0,14.0,106.0,743.0,10370.0
20200404,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20200404,AZ,11.0,0.0,250.0,2487.0,52.0,0.0,2019.0,27160.0
20200404,CA,39.0,0.0,1325.0,78400.0,276.0,0.0,12026.0,113700.0
20200404,CO,14.0,113.0,445.0,1660.0,111.0,823.0,4173.0,22071.0
20200404,CT,34.0,0.0,362.0,2014.0,165.0,0.0,5276.0,22029.0
20200404,DC,6.0,0.0,145.0,854.0,21.0,0.0,902.0,6438.0
20200404,DE,0.0,0.0,143.0,1022.0,14.0,0.0,593.0,6467.0
20200404,FL,28.0,175.0,1526.0,10345.0,191.0,1462.0,11111.0,102067.0
20200404,GA,17.0,81.0,329.0,1029.0,201.0,1239.0,6160.0,26294.0
20200404,GU,0.0,0.0,9.0,22.0,4.0,0.0,93.0,565.0
20200404,HI,1.0,3.0,34.0,1787.0,3.0,18.0,319.0,12278.0
20200404,IA,3.0,15.0,87.0,787.0,14.0,153.0,786.0,10240.0
20200404,ID,1.0,6.0,122.0,925.0,10.0,62.0,1013.0,8870.0
20200404,IL,33.0,0.0,1453.0,5533.0,243.0,0.0,10357.0,53581.0
20200404,IN,14.0,0.0,516.0,1965.0,116.0,0.0,3953.0,19800.0
20200404,KS,4.0,21.0,78.0,504.0,21.0,172.0,698.0,7578.0
20200404,KY,6.0,0.0,61.0,2768.0,37.0,0.0,831.0,15572.0
20200404,LA,39.0,0.0,2199.0,4853.0,409.0,0.0,12496.0,58498.0
20200404,MA,24.0,102.0,1334.0,5838.0,216.0,1068.0,11736.0,68800.0
20200404,MD,11.0,157.0,367.0,1920.0,53.0,821.0,3125.0,25610.0
20200404,ME,1.0,8.0,24.0,24.0,10.0,83.0,456.0,6544.0
20200404,MI,61.0,0.0,1143.0,4878.0,540.0,0.0,16395.0,53800.0
20200404,MN,2.0,24.0,76.0,1196.0,24.0,180.0,865.0,25423.0
20200404,MO,5.0,0.0,178.0,3435.0,24.0,0.0,2291.0,24905.0
20200404,MP,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21.0
20200404,MS,6.0,16.0,97.0,477.0,35.0,436.0,1455.0,6588.0
20200404,MT,0.0,0.0,22.0,601.0,5.0,24.0,265.0,6177.0
20200404,NC,5.0,0.0,309.0,7175.0,24.0,0.0,2402.0,38773.0
20200404,ND,0.0,1.0,13.0,409.0,3.0,30.0,186.0,6207.0
20200404,NE,0.0,0.0,42.0,613.0,6.0,0.0,321.0,5379.0
20200404,NH,2.0,7.0,61.0,451.0,7.0,80.0,540.0,7505.0
20200404,NJ,200.0,0.0,4229.0,7853.0,846.0,0.0,34124.0,75356.0
20200404,NM,3.0,0.0,92.0,854.0,10.0,0.0,495.0,15632.0
20200404,NV,3.0,0.0,228.0,1631.0,46.0,0.0,1742.0,16163.0
20200404,NY,630.0,2687.0,10841.0,23101.0,3565.0,26383.0,113704.0,283621.0
20200404,OH,11.0,111.0,427.0,3496.0,102.0,1006.0,3739.0,41871.0
20200404,OK,4.0,27.0,171.0,218.0,42.0,316.0,1159.0,2521.0
20200404,OR,4.0,35.0,100.0,100.0,26.0,239.0,999.0,17534.0
20200404,PA,34.0,152.0,1597.0,7915.0,136.0,1004.0,10017.0,70030.0
20200404,PR,3.0,0.0,74.0,630.0,18.0,0.0,452.0,3057.0
20200404,RI,3.0,0.0,97.0,824.0,17.0,0.0,806.0,6390.0
20200404,SC,9.0,0.0,363.0,11319.0,40.0,241.0,1917.0,18314.0
20200404,SD,0.0,2.0,25.0,444.0,2.0,19.0,212.0,5224.0
20200404,TN,6.0,18.0,254.0,3552.0,43.0,311.0,3321.0,41391.0
20200404,TX,15.0,0.0,780.0,7987.0,105.0,0.0,6110.0,63751.0
20200404,UT,1.0,11.0,182.0,3795.0,8.0,117.0,1428.0,28043.0
20200404,VA,6.0,78.0,395.0,2547.0,52.0,390.0,2407.0,21552.0
20200404,VI,0.0,0.0,2.0,32.0,0.0,0.0,40.0,224.0
20200404,VT,3.0,0.0,72.0,616.0,20.0,45.0,461.0,5844.0
20200404,WA,20.0,0.0,386.0,3186.0,345.0,0.0,7934.0,83567.0
20200404,WI,19.0,101.0,200.0,1682.0,56.0,588.0,2112.0,25971.0
20200404,WV,0.0,0.0,45.0,1319.0,2.0,0.0,282.0,7686.0
20200404,WY,0.0,2.0,25.0,266.0,0.0,23.0,187.0,3132.0
20200403,AK,0.0,6.0,14.0,994.0,3.0,15.0,157.0,6016.0
20200403,AL,3.0,0.0,199.0,883.0,35.0,0.0,1432.0,9619.0
20200403,AR,0.0,5.0,61.0,1176.0,12.0,105.0,704.0,9699.0
20200403,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20200403,AZ,9.0,0.0,171.0,1964.0,41.0,0.0,1769.0,24673.0
20200403,CA,34.0,0.0,1510.0,2300.0,237.0,0.0,10701.0,35300.0
20200403,CO,17.0,90.0,386.0,1766.0,97.0,710.0,3728.0,20411.0
20200403,CT,19.0,0.0,1090.0,1715.0,131.0,0.0,4914.0,20015.0
20200403,DC,3.0,0.0,104.0,514.0,15.0,0.0,757.0,5584.0
20200403,DE,2.0,0.0,57.0,486.0,14.0,0.0,450.0,5445.0
20200403,FL,35.0,164.0,1575.0,14426.0,163.0,1287.0,9585.0,91722.0
20200403,GA,21.0,102.0,483.0,2308.0,184.0,1158.0,5831.0,25265.0
20200403,GU,1.0,0.0,2.0,19.0,4.0,0.0,84.0,543.0
20200403,HI,1.0,0.0,27.0,27.0,2.0,15.0,285.0,10491.0
20200403,IA,0.0,18.0,85.0,785.0,11.0,138.0,699.0,9453.0
20200403,ID,0.0,7.0,222.0,663.0,9.0,56.0,891.0,7945.0
20200403,IL,53.0,0.0,1209.0,4392.0,210.0,0.0,8904.0,48048.0
20200403,IN,24.0,0.0,398.0,1550.0,102.0,0.0,3437.0,17835.0
20200403,KS,4.0,13.0,68.0,463.0,17.0,151.0,620.0,7074.0
20200403,KY,11.0,0.0,90.0,4904.0,31.0,0.0,770.0,12804.0
20200403,LA,60.0,0.0,1147.0,2559.0,370.0,0.0,10297.0,53645.0
20200403,MA,38.0,153.0,1436.0,6354.0,192.0,966.0,10402.0,62962.0
20200403,MD,6.0,82.0,427.0,2469.0,42.0,664.0,2758.0,23690.0
20200403,ME,2.0,7.0,56.0,56.0,9.0,75.0,432.0,6520.0
20200403,MI,62.0,0.0,1135.0,4437.0,479.0,0.0,15252.0,48922.0
20200403,MN,4.0,18.0,47.0,1833.0,22.0,156.0,789.0,24227.0
20200403,MO,0.0,0.0,279.0,1787.0,19.0,0.0,2113.0,21470.0
20200403,MP,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21.0
20200403,MS,3.0,60.0,181.0,181.0,29.0,420.0,1358.0,6111.0
20200403,MT,0.0,4.0,16.0,256.0,5.0,24.0,243.0,5576.0
20200403,NC,3.0,0.0,236.0,2919.0,19.0,0.0,2093.0,31598.0
20200403,ND,0.0,1.0,14.0,818.0,3.0,29.0,173.0,5798.0
20200403,NE,1.0,0.0,33.0,542.0,6.0,0.0,279.0,4766.0
20200403,NH,1.0,15.0,64.0,561.0,5.0,73.0,479.0,7054.0
20200403,NJ,109.0,0.0,4305.0,8393.0,646.0,0.0,29895.0,67503.0
20200403,NM,1.0,0.0,40.0,767.0,7.0,0.0,403.0,14778.0
20200403,NV,5.0,0.0,56.0,486.0,43.0,0.0,1514.0,14532.0
20200403,NY,562.0,2879.0,10482.0,21555.0,2935.0,23696.0,102863.0,260520.0
20200403,OH,10.0,93.0,410.0,3457.0,91.0,895.0,3312.0,38375.0
20200403,OK,4.0,32.0,109.0,159.0,38.0,289.0,988.0,2303.0
20200403,OR,1.0,16.0,73.0,1349.0,22.0,204.0,899.0,17434.0
20200403,PA,12.0,122.0,1404.0,7401.0,102.0,852.0,8420.0,62115.0
20200403,PR,3.0,0.0,62.0,507.0,15.0,0.0,378.0,2427.0
20200403,RI,2.0,0.0,52.0,497.0,14.0,0.0,709.0,5566.0
20200403,SC,0.0,-655.0,0.0,0.0,31.0,241.0,1554.0,6995.0
20200403,SD,0.0,0.0,22.0,398.0,2.0,17.0,187.0,4780.0
20200403,TN,5.0,30.0,222.0,3228.0,37.0,293.0,3067.0,37839.0
20200403,TX,20.0,0.0,661.0,5085.0,90.0,0.0,5330.0,55764.0
20200403,UT,0.0,6.0,172.0,3019.0,7.0,106.0,1246.0,24248.0
20200403,VA,5.0,7.0,306.0,1416.0,46.0,312.0,2012.0,19005.0
20200403,VI,0.0,0.0,5.0,10.0,0.0,0.0,38.0,192.0
20200403,VT,0.0,0.0,51.0,179.0,17.0,45.0,389.0,5228.0
20200403,WA,29.0,0.0,586.0,4605.0,325.0,0.0,7548.0,80381.0
20200403,WI,6.0,26.0,182.0,2242.0,37.0,487.0,1912.0,24289.0
20200403,WV,0.0,0.0,20.0,874.0,2.0,1.0,237.0,6367.0
20200403,WY,0.0,2.0,12.0,277.0,0.0,21.0,162.0,2866.0
20200402,AK,0.0,0.0,10.0,419.0,3.0,9.0,143.0,5022.0
20200402,AL,6.0,0.0,156.0,962.0,32.0,0.0,1233.0,8736.0
20200402,AR,2.0,10.0,59.0,585.0,12.0,100.0,643.0,8523.0
20200402,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20200402,AZ,3.0,0.0,185.0,1651.0,32.0,0.0,1598.0,22709.0
20200402,CA,32.0,0.0,1036.0,3073.0,203.0,0.0,9191.0,33000.0
20200402,CO,11.0,111.0,376.0,1796.0,80.0,620.0,3342.0,18645.0
20200402,CT,27.0,0.0,267.0,1700.0,112.0,0.0,3824.0,18300.0
20200402,DC,1.0,0.0,67.0,1222.0,12.0,0.0,653.0,5070.0
20200402,DE,1.0,0.0,25.0,576.0,12.0,0.0,393.0,4959.0
20200402,FL,41.0,174.0,1055.0,10812.0,128.0,1123.0,8010.0,77296.0
20200402,GA,24.0,104.0,710.0,2631.0,163.0,1056.0,5348.0,22957.0
20200402,GU,0.0,0.0,5.0,41.0,3.0,0.0,82.0,524.0
20200402,HI,0.0,2.0,50.0,1535.0,1.0,15.0,258.0,10464.0
20200402,IA,2.0,21.0,65.0,815.0,11.0,120.0,614.0,8668.0
20200402,ID,0.0,3.0,144.0,681.0,9.0,49.0,669.0,7282.0
20200402,IL,16.0,0.0,715.0,3272.0,157.0,0.0,7695.0,43656.0
20200402,IN,13.0,0.0,474.0,1910.0,78.0,0.0,3039.0,16285.0
20200402,KS,3.0,24.0,70.0,718.0,13.0,138.0,552.0,6611.0
20200402,KY,3.0,0.0,89.0,344.0,20.0,0.0,680.0,7900.0
20200402,LA,37.0,0.0,2726.0,5310.0,310.0,0.0,9150.0,51086.0
20200402,MA,32.0,131.0,1228.0,4870.0,154.0,813.0,8966.0,56608.0
20200402,MD,5.0,60.0,346.0,2003.0,36.0,582.0,2331.0,21221.0
20200402,ME,0.0,5.0,32.0,32.0,7.0,68.0,376.0,6464.0
20200402,MI,80.0,0.0,1229.0,4360.0,417.0,0.0,14117.0,44485.0
20200402,MN,1.0,16.0,53.0,1203.0,18.0,138.0,742.0,22394.0
20200402,MO,1.0,0.0,253.0,2256.0,19.0,0.0,1834.0,19683.0
20200402,MP,1.0,0.0,2.0,15.0,1.0,0.0,8.0,21.0
20200402,MS,4.0,28.0,104.0,1145.0,26.0,360.0,1177.0,5930.0
20200402,MT,0.0,3.0,19.0,402.0,5.0,20.0,227.0,5320.0
20200402,NC,6.0,0.0,273.0,2436.0,16.0,0.0,1857.0,28679.0
20200402,ND,0.0,5.0,17.0,487.0,3.0,28.0,159.0,4980.0
20200402,NE,1.0,0.0,36.0,539.0,5.0,0.0,246.0,4224.0
20200402,NH,0.0,2.0,0.0,93.0,4.0,58.0,415.0,6493.0
20200402,NJ,182.0,0.0,3335.0,6468.0,537.0,0.0,25590.0,59110.0
20200402,NM,1.0,0.0,48.0,771.0,6.0,0.0,363.0,14011.0
20200402,NV,12.0,0.0,179.0,1248.0,38.0,0.0,1458.0,14046.0
20200402,NY,432.0,2449.0,8669.0,18085.0,2373.0,20817.0,92381.0,238965.0
20200402,OH,16.0,123.0,355.0,5379.0,81.0,802.0,2902.0,34918.0
20200402,OK,4.0,38.0,160.0,177.0,34.0,257.0,879.0,2144.0
20200402,OR,3.0,34.0,90.0,2213.0,21.0,188.0,826.0,16085.0
20200402,PA,16.0,110.0,1211.0,6482.0,90.0,730.0,7016.0,54714.0
20200402,PR,1.0,0.0,30.0,225.0,12.0,0.0,316.0,1920.0
20200402,RI,2.0,0.0,91.0,672.0,12.0,0.0,657.0,5069.0
20200402,SC,5.0,547.0,261.0,669.0,31.0,896.0,1554.0,6995.0
20200402,SD,0.0,5.0,36.0,350.0,2.0,17.0,165.0,4382.0
20200402,TN,8.0,63.0,162.0,2159.0,32.0,263.0,2845.0,34611.0
20200402,TX,12.0,0.0,672.0,2822.0,70.0,0.0,4669.0,50679.0
20200402,UT,0.0,9.0,62.0,62.0,7.0,100.0,1074.0,21229.0
20200402,VA,7.0,0.0,222.0,2245.0,41.0,305.0,1706.0,17589.0
20200402,VI,0.0,0.0,3.0,26.0,0.0,0.0,33.0,182.0
20200402,VT,1.0,0.0,17.0,554.0,17.0,45.0,338.0,5049.0
20200402,WA,26.0,0.0,369.0,8617.0,296.0,0.0,6962.0,75776.0
20200402,WI,7.0,63.0,180.0,1678.0,31.0,461.0,1730.0,22047.0
20200402,WV,1.0,0.0,26.0,918.0,2.0,1.0,217.0,5493.0
20200402,WY,0.0,1.0,20.0,241.0,0.0,19.0,150.0,2589.0
20200401,AK,0.0,2.0,14.0,890.0,3.0,9.0,133.0,4603.0
20200401,AL,13.0,0.0,96.0,495.0,26.0,0.0,1077.0,7774.0
20200401,AR,2.0,90.0,61.0,1456.0,10.0,90.0,584.0,7938.0
20200401,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20200401,AZ,5.0,0.0,124.0,1687.0,29.0,0.0,1413.0,21058.0
20200401,CA,18.0,0.0,673.0,673.0,171.0,0.0,8155.0,29927.0
20200401,CO,18.0,95.0,339.0,1485.0,69.0,509.0,2966.0,16849.0
20200401,CT,16.0,0.0,429.0,443.0,85.0,0.0,3557.0,16600.0
20200401,DC,2.0,0.0,91.0,91.0,11.0,0.0,586.0,3848.0
20200401,DE,1.0,0.0,49.0,368.0,11.0,0.0,368.0,4383.0
20200401,FL,10.0,126.0,617.0,5861.0,87.0,949.0,6955.0,66484.0
20200401,GA,28.0,119.0,709.0,4145.0,139.0,952.0,4638.0,20326.0
20200401,GU,1.0,0.0,8.0,43.0,3.0,0.0,77.0,483.0
20200401,HI,1.0,1.0,4.0,254.0,1.0,13.0,208.0,8929.0
20200401,IA,2.0,5.0,52.0,468.0,9.0,99.0,549.0,7853.0
20200401,ID,2.0,1.0,110.0,889.0,9.0,46.0,525.0,6601.0
20200401,IL,42.0,0.0,986.0,5159.0,141.0,0.0,6980.0,40384.0
20200401,IN,16.0,0.0,406.0,1002.0,65.0,0.0,2565.0,14375.0
20200401,KS,1.0,35.0,54.0,469.0,10.0,114.0,482.0,5893.0
20200401,KY,6.0,0.0,111.0,746.0,17.0,0.0,591.0,7556.0
20200401,LA,34.0,0.0,1187.0,6809.0,273.0,0.0,6424.0,45776.0
20200401,MA,33.0,120.0,1118.0,4803.0,122.0,682.0,7738.0,51738.0
20200401,MD,13.0,93.0,325.0,2690.0,31.0,522.0,1985.0,19218.0
20200401,ME,2.0,6.0,41.0,41.0,7.0,63.0,344.0,6432.0
20200401,MI,78.0,0.0,1013.0,4271.0,337.0,0.0,12888.0,40125.0
20200401,MN,5.0,10.0,60.0,1411.0,17.0,122.0,689.0,21191.0
20200401,MO,4.0,0.0,254.0,1486.0,18.0,0.0,1581.0,17427.0
20200401,MP,0.0,0.0,4.0,4.0,0.0,0.0,6.0,6.0
20200401,MS,2.0,121.0,136.0,311.0,22.0,332.0,1073.0,4785.0
20200401,MT,1.0,3.0,24.0,500.0,5.0,17.0,208.0,4918.0
20200401,NC,2.0,0.0,86.0,3137.0,10.0,0.0,1584.0,26243.0
20200401,ND,0.0,2.0,16.0,236.0,3.0,23.0,142.0,4493.0
20200401,NE,1.0,0.0,38.0,582.0,4.0,0.0,210.0,3685.0
20200401,NH,1.0,11.0,101.0,673.0,4.0,56.0,415.0,6400.0
20200401,NJ,88.0,0.0,3559.0,6869.0,355.0,0.0,22255.0,52642.0
20200401,NM,1.0,0.0,34.0,713.0,5.0,0.0,315.0,13240.0
20200401,NV,9.0,0.0,166.0,1004.0,26.0,0.0,1279.0,12798.0
20200401,NY,391.0,2464.0,7917.0,15694.0,1941.0,18368.0,83712.0,220880.0
20200401,OH,10.0,94.0,348.0,348.0,65.0,679.0,2547.0,29539.0
20200401,OK,7.0,42.0,154.0,173.0,30.0,219.0,719.0,1967.0
20200401,OR,0.0,0.0,46.0,46.0,18.0,154.0,736.0,13872.0
20200401,PA,11.0,106.0,962.0,5744.0,74.0,620.0,5805.0,48232.0
20200401,PR,3.0,0.0,47.0,261.0,11.0,0.0,286.0,1695.0
20200401,RI,2.0,0.0,77.0,432.0,10.0,0.0,566.0,4397.0
20200401,SC,4.0,90.0,210.0,627.0,26.0,349.0,1293.0,6326.0
20200401,SD,1.0,0.0,21.0,315.0,2.0,12.0,129.0,4032.0
20200401,TN,1.0,25.0,444.0,5092.0,24.0,200.0,2683.0,32452.0
20200401,TX,17.0,0.0,731.0,4865.0,58.0,0.0,3997.0,47857.0
20200401,UT,2.0,18.0,125.0,2654.0,7.0,91.0,1012.0,21167.0
20200401,VA,7.0,140.0,234.0,1943.0,34.0,305.0,1484.0,15344.0
20200401,VI,0.0,0.0,0.0,0.0,0.0,0.0,30.0,156.0
20200401,VT,3.0,9.0,28.0,245.0,16.0,45.0,321.0,4495.0
20200401,WA,18.0,0.0,563.0,563.0,270.0,0.0,6593.0,67159.0
20200401,WI,8.0,61.0,199.0,1643.0,24.0,398.0,1550.0,20369.0
